date_of_record,month,season,station_name,state,district,avg_temp,min_temp,max_temp,wind_speed,air_pressure,elevation,latitude,longitude,rainfall
2021-07-11 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.2,25,31.6,6,1001.1,8,19.1167,72.85,17
2021-07-12 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.5,25.8,31.4,11,999,8,19.1167,72.85,3
2021-07-13 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.7,25,28,11.9,1001.1,8,19.1167,72.85,55.1
2021-07-14 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.4,23.6,29,10.5,1001.8,8,19.1167,72.85,89.9
2021-07-15 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.6,25.8,31.6,9.6,1000.7,8,19.1167,72.85,8.9
2021-07-16 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.2,23.5,30,10.1,1003,8,19.1167,72.85,253
2021-07-17 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.8,25,30,12.8,1004.7,8,19.1167,72.85,31
2021-07-18 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.2,24.6,30.2,16,1003.8,8,19.1167,72.85,235
2021-07-19 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.8,25,29,15.9,1003.4,8,19.1167,72.85,70.1
2021-07-20 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.8,25.6,31,17.7,1005.8,8,19.1167,72.85,38.1
2021-07-21 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.8,24.4,29,21.5,1004.2,8,19.1167,72.85,23.9
2021-07-22 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.2,25.8,29,18,1001,8,19.1167,72.85,57.9
2021-07-23 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.2,25.6,29,16.5,1000.7,8,19.1167,72.85,19.1
2021-07-24 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.9,26.2,31,16.5,1002.6,8,19.1167,72.85,6.1
2021-07-25 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.9,25.9,31,17,1003.4,8,19.1167,72.85,22.1
2021-07-26 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,29.1,26.6,31.4,19.2,1004,8,19.1167,72.85,4.1
2021-07-27 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.9,26,30.6,18.7,1003.9,8,19.1167,72.85,4.1
2021-07-28 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.4,24.4,31.2,19.6,1004.3,8,19.1167,72.85,14
2021-07-29 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.6,25.6,30.2,17.8,1005.6,8,19.1167,72.85,6.1
2021-07-30 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.8,26.4,30,18.8,1006.6,8,19.1167,72.85,4.1
2021-07-31 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.7,26.4,31,18.8,1007.5,8,19.1167,72.85,3
2021-08-01 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.4,26,30.4,17.7,1006.1,8,19.1167,72.85,5.1
2021-08-02 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.3,25.2,30,16.5,1006.3,8,19.1167,72.85,6.1
2021-08-03 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.1,24.8,30,17.3,1007,8,19.1167,72.85,6.1
2021-08-04 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.6,25.8,31,18.8,1007.2,8,19.1167,72.85,19.1
2021-08-05 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.9,25.8,31.6,17.8,1005.5,8,19.1167,72.85,4.1
2021-08-06 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.9,27,31.2,14.3,1004.7,8,19.1167,72.85,0
2021-08-07 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,29.1,26.8,31.4,14.5,1005.4,8,19.1167,72.85,0.5
2021-08-08 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.8,25.6,31,10.1,1006.7,8,19.1167,72.85,3
2021-08-09 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.8,25.1,32.4,11.8,1007.9,8,19.1167,72.85,0.5
2021-08-10 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.8,26.4,31.6,12,1008.1,8,19.1167,72.85,0.3
2021-08-11 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.7,27.8,31.8,12.3,1007.8,8,19.1167,72.85,0
2021-08-12 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.9,24.4,30.2,10,1008.5,8,19.1167,72.85,9.9
2021-08-13 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.2,25.4,30,12.2,1007.5,8,19.1167,72.85,15
2021-08-14 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27,24.4,29.8,12.1,1005.7,8,19.1167,72.85,10.9
2021-08-15 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.2,23.6,28,9.8,1005.8,8,19.1167,72.85,24.9
2021-08-16 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.3,23.8,28,7.9,1007.3,8,19.1167,72.85,31
2021-08-17 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.8,23.8,29,8.1,1007.6,8,19.1167,72.85,2
2021-08-18 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,25.2,23.5,26.8,7.5,1006,8,19.1167,72.85,16
2021-08-19 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,25.4,23,26,5.8,1005.8,8,19.1167,72.85,42.9
2021-08-20 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,25.5,23.4,28,8.6,1005.9,8,19.1167,72.85,21.1
2021-08-21 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,25.8,23.3,27,12,1007.3,8,19.1167,72.85,52.1
2021-08-22 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.2,24,29.2,8.2,1007.7,8,19.1167,72.85,11.9
2021-08-23 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.4,23.8,31.8,10,1007.7,8,19.1167,72.85,0
2021-08-24 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.6,26.4,31.4,9.2,1007.6,8,19.1167,72.85,2.2
2021-08-25 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.5,26.6,31,8.7,1006.6,8,19.1167,72.85,1.2
2021-08-26 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.1,25.2,30.4,7.6,1004.8,8,19.1167,72.85,2
2021-08-27 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.7,25.6,32,9.8,1004.2,8,19.1167,72.85,2
2021-08-28 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,29.2,25.4,32.2,9.8,1003.2,8,19.1167,72.85,5.1
2021-08-29 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.7,27,31,8.9,1003.2,8,19.1167,72.85,0
2021-08-30 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.5,25.6,30,9.8,1004.6,8,19.1167,72.85,0.8
2021-08-31 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,25.9,23.6,27,11.4,1004.6,8,19.1167,72.85,49
2021-09-01 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.5,24.6,30,12.7,1005.3,8,19.1167,72.85,108
2021-09-02 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.6,24.8,30,10.2,1005.5,8,19.1167,72.85,6.1
2021-09-03 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.8,25,29.4,10.2,1005,8,19.1167,72.85,9.9
2021-09-04 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.7,24,30,8.8,1005.4,8,19.1167,72.85,54.1
2021-09-05 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.8,24.2,30,8.8,1005.3,8,19.1167,72.85,42.9
2021-09-06 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.9,24.8,30,9.2,1004.5,8,19.1167,72.85,6.1
2021-09-07 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.8,24,29,6.2,1003.1,8,19.1167,72.85,3
2021-09-08 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.1,23.8,29.8,12,1002.4,8,19.1167,72.85,79
2021-09-09 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.3,24.6,31,14.9,1005.7,8,19.1167,72.85,18
2021-09-10 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.4,25.6,30.6,16.3,1005.7,8,19.1167,72.85,8.9
2021-09-11 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.2,25.2,29,16.6,1003.5,8,19.1167,72.85,9.9
2021-09-12 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.3,24.8,29,10.9,1001.9,8,19.1167,72.85,21.1
2021-09-13 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.7,24.8,28.2,17.7,1001.3,8,19.1167,72.85,39.1
2021-09-14 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.9,26,30,16.6,1002.7,8,19.1167,72.85,4.1
2021-09-15 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.6,24.8,30,13.7,1003.9,8,19.1167,72.85,3
2021-09-16 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.2,25.5,31.4,15.8,1005.5,8,19.1167,72.85,2
2021-09-17 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.6,25,31.4,9.8,1005.7,8,19.1167,72.85,3
2021-09-18 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.6,25.6,31.6,12.3,1007.3,8,19.1167,72.85,0
2021-09-19 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.8,25.6,31.6,10.3,1009.1,8,19.1167,72.85,1
2021-09-20 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.9,24.2,30.6,11.3,1008.5,8,19.1167,72.85,71.1
2021-09-21 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.7,25,29,9.9,1007.4,8,19.1167,72.85,7.1
2021-09-22 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.6,23.7,29,9.9,1005.5,8,19.1167,72.85,58.9
2021-09-23 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.3,24.5,31.4,7.8,1005.7,8,19.1167,72.85,3
2021-09-24 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.2,25.4,31,8.7,1006.8,8,19.1167,72.85,0.5
2021-09-25 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.2,24.8,30.8,8.5,1007.2,8,19.1167,72.85,0
2021-09-26 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.4,24.8,29,8.7,1005.4,8,19.1167,72.85,9.9
2021-09-27 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.6,24,29,5.6,1004.1,8,19.1167,72.85,3
2021-09-28 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.8,24,30,9.7,1002.9,8,19.1167,72.85,39.1
2021-09-29 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.8,25.6,30,13.6,1003.8,8,19.1167,72.85,27.9
2021-09-30 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.8,24.7,32.4,9.8,1007.5,8,19.1167,72.85,26.9
2022-07-01 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,25.8,24,28,8,1003.3,8,19.1167,72.85,175
2022-07-02 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,29.1,23.8,31.6,13.8,1001.7,8,19.1167,72.85,104.9
2022-07-03 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.9,25.8,32.2,15.2,1001.5,8,19.1167,72.85,15
2022-07-04 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.3,25.2,30,9.9,1001,8,19.1167,72.85,21.1
2022-07-05 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.3,25,27,7.9,999.9,8,19.1167,72.85,124
2022-07-06 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.8,24.8,28,12.8,1001,8,19.1167,72.85,194.1
2022-07-07 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.3,24.8,29,15.6,1003.9,8,19.1167,72.85,125
2022-07-08 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.3,24.4,29,14.5,1003.7,8,19.1167,72.85,40.9
2022-07-09 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.3,25.8,29,15.1,1002.2,8,19.1167,72.85,5.1
2022-07-10 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28,25.5,29.3,17.2,1003.4,8,19.1167,72.85,8.9
2022-07-11 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.3,24,29.4,16.6,1004.7,8,19.1167,72.85,8.9
2022-07-12 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.2,23.9,28,15.1,1004.7,8,19.1167,72.85,62
2022-07-13 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.6,25,28,20.1,1001.4,8,19.1167,72.85,45
2022-07-14 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.1,24.5,28,17.2,998.5,8,19.1167,72.85,95
2022-07-15 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.5,25,30,16,999.1,8,19.1167,72.85,61
2022-07-16 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.7,25,30.2,16.8,1000.3,8,19.1167,72.85,0
2022-07-17 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.5,27,30.6,13.9,1003.5,8,19.1167,72.85,16.3
2022-07-18 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.6,25.4,29,14,1004.5,8,19.1167,72.85,8.9
2022-07-19 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28,24.8,30.6,15,1005.2,8,19.1167,72.85,0
2022-07-20 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.4,25,30.5,13.6,1006,8,19.1167,72.85,11.9
2022-07-21 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.6,25.6,30.5,12.6,1006.5,8,19.1167,72.85,10.9
2022-07-22 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.3,26,30.5,13.9,1007.1,8,19.1167,72.85,3
2022-07-23 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.2,25.8,31.3,16.1,1005,8,19.1167,72.85,5.1
2022-07-24 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.1,25.6,30.4,15.7,1004.3,8,19.1167,72.85,7.1
2022-07-25 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.2,25.1,30.2,15.3,1006,8,19.1167,72.85,7.1
2022-07-26 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.6,26.6,31.1,11.7,1007.8,8,19.1167,72.85,2
2022-07-27 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.1,24.2,29.4,4,1007.9,8,19.1167,72.85,14
2022-07-28 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.6,24.2,31.3,7.7,1008.3,8,19.1167,72.85,19.1
2022-07-29 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,29.3,26,31.6,9.2,1008.3,8,19.1167,72.85,0
2022-07-30 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,29.3,27.5,31.6,9.9,1007.3,8,19.1167,72.85,0.2
2022-07-31 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,29.3,27,31.5,12.8,1005.7,8,19.1167,72.85,0.3
2022-08-01 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.9,25.8,31.7,12.6,1005.8,8,19.1167,72.85,3
2022-08-02 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.9,25.2,31.8,11.4,1004.7,8,19.1167,72.85,10.9
2022-08-03 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.6,25,30.6,8.4,1003.6,8,19.1167,72.85,8.9
2022-08-04 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28,25.6,30.3,8.5,1002.6,8,19.1167,72.85,20.1
2022-08-05 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.4,25.4,29.9,7,1001.1,8,19.1167,72.85,24.9
2022-08-06 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.8,25,31.3,9.2,1000,8,19.1167,72.85,24.9
2022-08-07 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.8,25,31.3,9.7,999.6,8,19.1167,72.85,16
2022-08-08 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.8,24.2,28.1,10.5,998.5,8,19.1167,72.85,34
2022-08-09 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.9,25,28,21.7,996.9,8,19.1167,72.85,124
2022-08-10 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.9,24.3,28,17.2,996.7,8,19.1167,72.85,37.1
2022-08-11 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.7,24.8,29.6,19.7,998.3,8,19.1167,72.85,31
2022-08-12 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.2,24.6,29.5,19,1001.9,8,19.1167,72.85,30
2022-08-13 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.7,25,30.7,17.4,1003.9,8,19.1167,72.85,22.1
2022-08-14 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.7,24.8,30.3,15.9,1005.6,8,19.1167,72.85,10.9
2022-08-15 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.4,26,29.3,14.9,1005.6,8,19.1167,72.85,11.9
2022-08-16 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.7,25,28,14.8,1004.7,8,19.1167,72.85,7.9
2022-08-17 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.2,25,30,16.2,1006.1,8,19.1167,72.85,56.9
2022-08-18 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.6,24.6,30.3,15.5,1006.6,8,19.1167,72.85,11.9
2022-08-19 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.6,25.4,30.5,14.4,1006.9,8,19.1167,72.85,6.1
2022-08-20 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27,24.6,29,14.5,1006.8,8,19.1167,72.85,22.1
2022-08-21 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.6,25.6,30.5,15.9,1005.9,8,19.1167,72.85,5.1
2022-08-22 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.6,26,29.9,15.9,1004.5,8,19.1167,72.85,4.1
2022-08-23 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.6,25,32.5,15.3,1004.5,8,19.1167,72.85,11.9
2022-08-24 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.3,25.4,30.4,14.1,1007.1,8,19.1167,72.85,9.9
2022-08-25 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.8,25.4,30.7,10.2,1007.1,8,19.1167,72.85,3
2022-08-26 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.1,25.6,30.8,10.7,1007.2,8,19.1167,72.85,0
2022-08-27 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.5,24.8,31.2,11,1007.5,8,19.1167,72.85,0
2022-08-28 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.5,24.6,31.4,10.3,1007.2,8,19.1167,72.85,0
2022-08-29 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.2,24.4,31.1,8.6,1008.3,8,19.1167,72.85,2
2022-08-30 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,29.1,25.2,31.5,9.8,1008.2,8,19.1167,72.85,0.3
2022-08-31 00:00:00,August,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.8,26.9,32.2,9.2,1006.6,8,19.1167,72.85,0
2022-09-01 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.8,23.8,31.4,10.2,1006.5,8,19.1167,72.85,9.9
2022-09-02 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,29.2,25.6,33.7,8.6,1006.7,8,19.1167,72.85,0
2022-09-03 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,29.4,25.4,33,8.8,1006.9,8,19.1167,72.85,2
2022-09-04 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.6,24.7,31.1,7.6,1007.2,8,19.1167,72.85,94
2022-09-05 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.9,26.2,31.4,11.1,1007.5,8,19.1167,72.85,5.1
2022-09-06 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,29.1,25.8,31,9.8,1007,8,19.1167,72.85,0
2022-09-07 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.1,25,32.1,10.6,1006.2,8,19.1167,72.85,1
2022-09-08 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.6,24.2,32,8.8,1005.3,8,19.1167,72.85,25.9
2022-09-09 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.9,24,31.7,7.9,1003.8,8,19.1167,72.85,63
2022-09-10 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.2,25,32,7.1,1004.1,8,19.1167,72.85,7.9
2022-09-11 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.5,24.6,31.6,6.9,1001.9,8,19.1167,72.85,8.9
2022-09-12 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.8,25.2,30.5,9.2,1000.6,8,19.1167,72.85,2
2022-09-13 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.7,24.5,28,10.6,1002.5,8,19.1167,72.85,93
2022-09-14 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.8,24.9,30.1,13.9,1005.5,8,19.1167,72.85,22.1
2022-09-15 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.4,25.4,30.1,16,1006.7,8,19.1167,72.85,22.1
2022-09-16 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.5,24.4,28,13.6,1005.8,8,19.1167,72.85,39.1
2022-09-17 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.3,24.4,30.4,15.4,1006.2,8,19.1167,72.85,0
2022-09-18 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,25.8,23.8,27,10.9,1008.3,8,19.1167,72.85,55.9
2022-09-19 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,25.6,23.3,27,5.9,1009.2,8,19.1167,72.85,17
2022-09-20 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,25.8,22.7,28.4,7.6,1008.7,8,19.1167,72.85,19.1
2022-09-21 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,25.1,23.2,26.4,8.7,1008.9,8,19.1167,72.85,0
2022-09-22 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,24.1,23,26,5.1,1009.1,8,19.1167,72.85,0.5
2022-09-23 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,26.7,22.4,31,9.4,1008.8,8,19.1167,72.85,6.1
2022-09-24 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.3,24,31.1,8.4,1007.8,8,19.1167,72.85,23.9
2022-09-25 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.6,24.1,31.5,9.1,1008,8,19.1167,72.85,0.8
2022-09-26 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.3,24.6,30,9,1009.7,8,19.1167,72.85,0
2022-09-27 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.7,24.4,30,6.4,1008.7,8,19.1167,72.85,3
2022-09-28 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.1,24.6,31.1,7.9,1007.5,8,19.1167,72.85,0.5
2022-09-29 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,28.3,25.6,30,6.3,1007.1,8,19.1167,72.85,10.9
2022-09-30 00:00:00,September,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,29.2,25.6,32.1,8.2,1007.7,8,19.1167,72.85,2
2023-07-01 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.9,24.2,29,15.2,1006.3,8,19.1167,72.85,111
2023-07-02 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.8,26,30.2,11.7,1005.3,8,19.1167,72.85,22.1
2023-07-03 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,29.1,26.4,31,11.9,1003.3,8,19.1167,72.85,45
2023-07-04 00:00:00,July,Monsoon,Bombay / Santacruz,MH,Mumbai Suburban,27.3,25.4,29,5.3,1001.7,8,19.1167,72.85,20.1
